VentaID,Fecha,ProductoKey,ClienteKey,VendedorKey,Cantidad,Importe
2767,2025-03-04,4,35,4,7,16269.33
2768,2025-03-04,14,36,4,9,17588.61
2769,2025-03-04,15,39,1,1,3234.45
2770,2025-03-04,9,20,1,1,754.9
2771,2025-03-04,13,10,1,13,9415.77
2772,2025-03-04,21,34,4,14,78088.08
2773,2025-03-04,23,37,6,9,20793.42
2774,2025-03-04,17,16,6,3,3412.77
2775,2025-03-05,22,20,4,2,7435.48
2776,2025-03-05,11,27,2,3,11294.64
2777,2025-03-05,5,17,3,6,32165.28
2778,2025-03-05,14,30,1,14,30688.56
2779,2025-03-05,11,4,4,11,42289.5
2780,2025-03-05,16,31,4,15,58515.6
2781,2025-03-05,20,37,3,1,3837.41
2782,2025-03-05,11,35,3,10,34318.6
2783,2025-03-05,15,11,5,5,18668.5
2784,2025-03-05,21,5,4,2,11153.06
2785,2025-03-06,14,18,4,12,28790.16
2786,2025-03-06,15,6,2,3,11716.59
2787,2025-03-06,5,37,4,1,5821.3
2788,2025-03-06,4,9,5,15,43140.6
2789,2025-03-06,11,22,6,18,59713.74
2790,2025-03-06,22,8,2,13,54740.66
2791,2025-03-06,17,26,6,10,9823.1
2792,2025-03-06,12,35,2,8,5655.6
2793,2025-03-06,7,34,2,6,18412.02
2794,2025-03-07,8,14,2,18,16182.54
2795,2025-03-07,8,29,6,14,12156.62
2796,2025-03-07,5,28,4,8,45910.8
2797,2025-03-07,7,21,1,6,16698.6
2798,2025-03-07,16,17,1,1,3430.26
2799,2025-03-07,10,40,6,16,87663.04
2800,2025-03-07,10,38,3,13,78878.67
2801,2025-03-08,6,27,3,5,3477.05
2802,2025-03-08,13,11,2,4,3395.8
2803,2025-03-08,3,32,6,17,15126.09
2804,2025-03-08,24,29,3,19,104691.33
2805,2025-03-08,7,24,3,9,22761.99
2806,2025-03-08,23,13,2,10,24026.2
2807,2025-03-08,20,3,4,9,30046.41
2808,2025-03-09,8,16,1,6,5536.62
2809,2025-03-09,20,6,4,15,47193.6
2810,2025-03-09,21,4,4,9,41466.78
2811,2025-03-09,1,35,5,7,18514.16
2812,2025-03-09,5,26,3,8,48485.12
2813,2025-03-09,6,23,4,20,12920.2
2814,2025-03-09,15,35,3,6,23628.6
2815,2025-03-09,25,35,2,8,8124.8
2816,2025-03-10,7,15,5,17,45477.89
2817,2025-03-10,12,29,6,12,9940.92
2818,2025-03-10,23,29,5,13,35373.13
2819,2025-03-10,17,25,3,20,23362.6
2820,2025-03-10,12,16,4,18,15289.02
2821,2025-03-11,15,18,6,13,43822.22
2822,2025-03-11,18,10,5,1,2461.78
2823,2025-03-11,9,25,5,12,9016.32
2824,2025-03-11,13,29,3,20,13063.0
2825,2025-03-11,12,25,4,10,7032.6
2826,2025-03-11,23,15,3,18,47084.58
2827,2025-03-12,15,17,3,19,62037.09
2828,2025-03-12,4,25,6,5,11861.9
2829,2025-03-12,16,25,2,19,72417.17
2830,2025-03-12,9,33,2,2,1668.74
2831,2025-03-12,22,39,4,9,36703.44
2832,2025-03-12,11,22,1,10,33998.4
2833,2025-03-12,9,15,1,10,9234.6
2834,2025-03-12,23,2,2,2,5503.26
2835,2025-03-13,14,18,3,19,42819.92
2836,2025-03-13,22,30,6,13,56473.3
2837,2025-03-13,13,35,6,19,14884.98
2838,2025-03-13,25,17,2,6,6155.34
2839,2025-03-13,22,8,5,4,14249.52
2840,2025-03-13,11,19,1,7,30268.7
2841,2025-03-13,10,39,3,6,40913.94
2842,2025-03-13,7,20,1,3,8784.63
2843,2025-03-13,25,29,5,11,9959.51
2844,2025-03-13,16,22,3,20,72019.4
2845,2025-03-13,2,39,5,3,8212.23
2846,2025-03-14,5,14,1,6,30340.08
2847,2025-03-14,18,4,3,8,22425.28
2848,2025-03-14,23,6,2,7,16398.83
2849,2025-03-14,16,39,6,3,11376.84
2850,2025-03-14,16,33,2,6,23774.64
2851,2025-03-14,11,25,5,3,10410.84
2852,2025-03-14,10,23,1,19,97739.23
2853,2025-03-14,15,22,4,18,58370.22
2854,2025-03-14,21,22,1,20,101595.0
2855,2025-03-14,24,13,1,4,19497.24
2856,2025-03-15,21,11,5,12,66040.92
2857,2025-03-15,7,14,3,4,11640.4
2858,2025-03-15,17,2,5,1,1223.31
2859,2025-03-15,14,11,1,7,13834.17
2860,2025-03-15,19,13,6,16,57433.12
2861,2025-03-15,11,39,6,7,24373.37
2862,2025-03-15,5,8,2,17,106263.94
2863,2025-03-15,4,21,4,4,9642.96
2864,2025-03-15,16,28,2,7,29433.74
2865,2025-03-15,19,25,3,9,32989.77
2866,2025-03-16,24,6,4,10,55375.0
2867,2025-03-16,1,16,5,14,35323.26
2868,2025-03-16,19,12,4,13,47244.34
2869,2025-03-16,14,3,4,10,24154.1
2870,2025-03-16,19,30,3,13,45938.62
2871,2025-03-16,8,9,4,20,22612.8
2872,2025-03-16,16,30,6,19,61112.17
2873,2025-03-16,15,11,4,1,3324.52
2874,2025-03-16,25,3,1,16,15864.48
2875,2025-03-17,11,7,2,3,11006.07
2876,2025-03-17,20,35,3,5,15480.5
2877,2025-03-17,23,32,3,3,6664.89
2878,2025-03-17,21,16,6,13,68559.66
2879,2025-03-17,8,17,4,20,21815.8
2880,2025-03-17,2,35,5,7,18622.38
2881,2025-03-17,6,3,1,16,9626.08
2882,2025-03-17,19,39,1,8,29666.8
2883,2025-03-17,17,30,1,10,10032.0
2884,2025-03-17,8,25,5,19,20165.08
2885,2025-03-18,17,14,6,1,1107.89
2886,2025-03-18,15,16,3,2,7966.1
2887,2025-03-18,19,16,6,15,61250.7
2888,2025-03-18,12,32,3,20,15588.8
2889,2025-03-18,14,32,2,11,22742.94
2890,2025-03-18,21,25,5,10,56337.0
2891,2025-03-18,20,2,3,4,12492.92
2892,2025-03-18,15,7,4,12,38715.12
2893,2025-03-18,21,9,3,5,25317.65
2894,2025-03-18,19,17,5,14,54435.92
2895,2025-03-19,5,3,1,13,71323.72
2896,2025-03-19,7,25,3,8,23248.64
2897,2025-03-19,5,34,6,3,15867.75
2898,2025-03-19,22,22,2,11,39727.16
2899,2025-03-19,11,26,4,12,52565.28
2900,2025-03-19,8,19,2,11,11542.96
2901,2025-03-20,13,3,4,11,9097.11
2902,2025-03-20,20,30,6,7,24093.79
2903,2025-03-20,21,15,2,13,59943.65
2904,2025-03-20,20,36,4,6,19205.4
2905,2025-03-20,25,17,5,10,10236.1
2906,2025-03-21,3,11,5,1,883.58
2907,2025-03-21,9,36,4,6,4498.56
2908,2025-03-21,17,11,2,9,10771.2
2909,2025-03-21,15,25,5,3,10707.72
2910,2025-03-21,6,35,2,1,667.98
2911,2025-03-21,5,13,2,11,67655.28
2912,2025-03-21,16,3,5,18,64317.6
2913,2025-03-21,23,16,4,12,27537.24
2914,2025-03-21,20,39,6,12,41217.24
2915,2025-03-22,17,36,4,15,16579.95
2916,2025-03-22,8,26,4,17,16262.37
2917,2025-03-22,17,32,4,14,13857.34
2918,2025-03-22,9,4,6,1,915.54
2919,2025-03-22,7,30,5,19,58473.07
2920,2025-03-22,9,27,4,4,3458.0
2921,2025-03-22,11,39,2,13,44404.88
2922,2025-03-22,23,10,1,12,33337.2
2923,2025-03-22,7,9,4,17,51399.16
2924,2025-03-23,2,26,1,9,23427.18
2925,2025-03-23,12,39,2,15,11910.15
2926,2025-03-23,24,15,5,18,103478.4
2927,2025-03-23,21,36,4,10,53310.4
2928,2025-03-23,8,15,4,18,20438.46
2929,2025-03-23,11,37,3,10,34977.3
2930,2025-03-24,20,7,1,4,11757.72
2931,2025-03-24,17,19,3,16,15356.8
2932,2025-03-24,4,17,3,15,34250.25
2933,2025-03-24,1,2,4,18,39260.52
2934,2025-03-24,4,39,1,18,43481.34
2935,2025-03-24,8,40,5,14,12096.56
2936,2025-03-25,13,18,4,12,8921.4
2937,2025-03-25,6,35,5,20,12146.6
2938,2025-03-25,8,11,1,7,6895.35
2939,2025-03-25,25,2,2,10,8992.5
2940,2025-03-25,21,6,1,17,85062.05
2941,2025-03-25,7,13,3,5,16340.1
2942,2025-03-25,22,2,1,12,40890.24
2943,2025-03-25,1,23,4,5,11458.35
2944,2025-03-25,15,11,1,11,34257.85
2945,2025-03-25,23,34,1,18,50782.68
2946,2025-03-25,2,18,4,20,54169.0
2947,2025-03-25,24,40,4,8,41498.32
2948,2025-03-25,24,14,3,12,63616.92
2949,2025-03-25,6,4,1,17,10375.27
2950,2025-03-26,23,14,2,4,11293.28
2951,2025-03-26,23,35,2,13,34112.52
2952,2025-03-26,25,15,5,10,10616.0
2953,2025-03-26,9,27,6,1,869.88
2954,2025-03-26,20,38,5,12,35682.48
2955,2025-03-26,14,2,4,18,39628.8
2956,2025-03-26,15,16,4,1,3305.22
2957,2025-03-26,19,18,1,1,3931.87
2958,2025-03-26,10,17,5,9,55447.29
2959,2025-03-27,4,32,6,8,21351.12
2960,2025-03-27,2,35,2,11,28741.02
2961,2025-03-28,3,13,4,20,17515.6
2962,2025-03-28,19,40,5,14,58543.24
2963,2025-03-28,14,24,2,15,28893.6
2964,2025-03-28,18,25,3,19,56392.38
2965,2025-03-28,5,29,4,2,11369.28
2966,2025-03-28,9,14,2,10,9234.8
2967,2025-03-29,4,34,4,12,31523.04
2968,2025-03-29,22,34,1,1,4063.17
2969,2025-03-29,21,15,6,7,39281.76
2970,2025-03-29,12,9,5,2,1651.06
2971,2025-03-29,9,32,6,16,11238.4
2972,2025-03-29,9,8,1,18,14742.0
2973,2025-03-29,14,15,2,20,41219.6
2974,2025-03-29,16,32,3,17,57275.89
2975,2025-03-29,8,9,4,12,11162.76
2976,2025-03-29,6,33,1,12,7571.16
2977,2025-03-30,23,18,4,18,42247.08
2978,2025-03-30,25,37,6,14,13155.8
2979,2025-03-30,8,15,2,18,19982.52
2980,2025-03-30,11,37,2,5,20858.15
2981,2025-03-30,12,16,6,11,7808.9
2982,2025-03-30,4,21,6,1,2454.09
2983,2025-03-30,1,33,2,8,18888.16
2984,2025-03-30,11,4,2,7,26681.69
2985,2025-03-30,7,11,2,10,30200.4
2986,2025-03-31,7,21,5,19,49467.64
2987,2025-03-31,12,8,1,13,9979.19
2988,2025-03-31,16,21,4,3,9985.8
2989,2025-03-31,6,29,6,17,10685.18
2990,2025-03-31,13,30,6,16,12623.36
2991,2025-03-31,7,22,3,19,52354.5
2992,2025-03-31,22,25,3,1,3430.75
2993,2025-03-31,24,38,5,4,17684.88
2994,2025-04-01,7,11,1,11,35142.47
2995,2025-04-01,15,5,2,2,6625.54
2996,2025-04-01,20,19,6,4,12467.64
2997,2025-04-01,5,3,5,11,63748.08
2998,2025-04-01,23,25,1,11,25323.76
2999,2025-04-01,6,20,2,3,1914.81
3000,2025-04-01,12,22,5,11,8404.22
3001,2025-04-01,16,27,4,3,11364.93
3002,2025-04-01,9,24,2,10,7972.4
3003,2025-04-01,25,6,6,16,15747.68
3004,2025-04-01,18,4,4,13,32378.71
3005,2025-04-02,16,28,5,4,14222.88
3006,2025-04-02,18,29,3,20,53151.8
3007,2025-04-02,17,4,2,19,17668.86
3008,2025-04-02,25,14,2,18,18320.58
3009,2025-04-02,24,12,1,19,103229.85
3010,2025-04-02,5,36,3,8,42152.48
3011,2025-04-02,16,8,3,2,7123.8
3012,2025-04-03,9,4,4,16,13836.16
3013,2025-04-03,16,28,1,19,67700.61
3014,2025-04-03,1,33,2,2,4930.62
3015,2025-04-03,23,30,1,5,11813.6
3016,2025-04-03,14,23,1,6,13245.9
3017,2025-04-03,18,35,4,11,32982.29
3018,2025-04-03,17,7,4,6,5783.82
3019,2025-04-03,7,23,1,4,12862.24
3020,2025-04-03,10,28,2,14,73478.72
3021,2025-04-03,22,28,2,17,66124.56
3022,2025-04-03,23,11,4,2,5056.14
3023,2025-04-03,15,2,2,17,69301.69
3024,2025-04-03,23,9,4,2,5221.7
3025,2025-04-04,14,7,6,8,17926.08
3026,2025-04-04,23,4,4,18,43695.9
3027,2025-04-04,6,11,4,5,3800.65
3028,2025-04-04,15,32,1,5,15597.0
3029,2025-04-04,12,15,4,18,14917.68
3030,2025-04-04,19,17,1,9,36840.42
3031,2025-04-04,13,22,4,16,12630.88
3032,2025-04-04,18,12,6,11,33134.09
3033,2025-04-04,4,14,6,6,13846.8
3034,2025-04-04,4,7,3,18,41096.16
3035,2025-04-05,25,24,2,12,12028.32
3036,2025-04-05,5,29,3,16,85191.68
3037,2025-04-05,20,36,3,5,18435.35
3038,2025-04-05,23,27,5,19,46981.68
3039,2025-04-05,17,21,1,6,5799.42
3040,2025-04-05,8,40,5,13,14158.3
3041,2025-04-05,1,24,4,14,35106.4
3042,2025-04-05,5,14,3,10,57575.7
3043,2025-04-05,5,2,5,12,71128.92
3044,2025-04-06,9,30,6,10,8514.2
3045,2025-04-06,4,35,2,2,5289.52
3046,2025-04-06,15,18,6,10,36115.6
3047,2025-04-06,13,15,3,1,840.01
3048,2025-04-06,17,2,6,9,9475.56
3049,2025-04-06,7,4,2,4,10224.76
3050,2025-04-06,18,10,5,19,45596.2
3051,2025-04-06,11,28,3,16,69552.8
3052,2025-04-06,7,28,6,3,8822.37
3053,2025-04-06,8,6,2,2,2070.84
3054,2025-04-06,18,35,3,10,23622.7
3055,2025-04-06,23,11,4,9,23002.2
3056,2025-04-07,16,32,4,9,29333.7
3057,2025-04-07,2,40,3,13,36878.53
3058,2025-04-07,23,20,5,5,11186.15
3059,2025-04-07,9,33,3,14,9873.36
3060,2025-04-07,6,30,6,9,5552.19
3061,2025-04-07,10,25,5,12,71343.72
3062,2025-04-07,9,14,4,19,13860.88
3063,2025-04-07,21,38,4,3,16389.69
3064,2025-04-07,8,18,4,4,3771.52
3065,2025-04-07,16,2,6,19,72007.53
3066,2025-04-07,4,40,1,3,7141.08
3067,2025-04-07,12,11,2,6,4496.52
3068,2025-04-08,21,6,6,19,94754.52
3069,2025-04-08,24,34,6,4,22018.4
3070,2025-04-08,2,30,5,20,52175.8
3071,2025-04-08,11,4,1,18,65456.28
3072,2025-04-08,8,33,4,17,17254.83
3073,2025-04-08,7,33,3,14,38953.04
3074,2025-04-08,6,15,2,10,5988.7
3075,2025-04-09,3,8,1,8,7480.48
3076,2025-04-09,5,5,6,17,103151.07
3077,2025-04-09,24,4,6,4,18323.96
3078,2025-04-09,1,1,1,20,40722.8
3079,2025-04-09,16,27,1,5,16438.0
3080,2025-04-09,11,39,1,7,24351.74
3081,2025-04-09,2,4,2,12,29890.92
3082,2025-04-09,25,35,3,7,7053.62
3083,2025-04-10,15,36,6,5,18948.95
3084,2025-04-10,4,25,4,14,37327.5
3085,2025-04-10,3,35,3,10,9064.7
3086,2025-04-10,24,38,5,8,35234.32
3087,2025-04-10,16,30,4,13,43970.42
3088,2025-04-10,16,1,6,5,21267.85
3089,2025-04-10,2,5,3,5,12570.2
3090,2025-04-11,10,14,5,4,25165.6
3091,2025-04-11,8,39,2,6,5854.68
3092,2025-04-11,19,16,2,19,79948.96
3093,2025-04-11,19,7,5,4,14725.72
3094,2025-04-11,13,36,2,19,15479.87
3095,2025-04-11,7,26,4,1,2980.03
3096,2025-04-11,19,4,2,17,63346.25
3097,2025-04-11,16,32,2,2,6836.68
3098,2025-04-11,21,12,3,13,63945.44
3099,2025-04-12,20,24,6,10,37958.5
3100,2025-04-12,11,31,5,18,61260.84
3101,2025-04-12,7,3,4,14,43932.56
3102,2025-04-12,22,27,6,5,19893.0
3103,2025-04-12,2,40,6,10,25201.1
3104,2025-04-12,23,27,1,15,36875.1
3105,2025-04-13,14,37,4,11,26979.48
3106,2025-04-13,11,16,4,15,59559.15
3107,2025-04-13,16,17,2,14,55572.02
3108,2025-04-13,8,23,3,6,5661.48
3109,2025-04-13,17,9,2,13,13895.18
3110,2025-04-13,13,29,4,8,5158.96
3111,2025-04-13,9,25,2,15,12873.6
3112,2025-04-13,10,37,4,3,16118.82
3113,2025-04-14,17,2,6,12,13721.04
3114,2025-04-14,4,4,4,14,37996.98
3115,2025-04-14,16,35,2,14,48867.98
3116,2025-04-14,20,33,4,8,30646.4
3117,2025-04-14,4,3,3,8,20848.64
3118,2025-04-14,6,31,2,16,10440.32
3119,2025-04-14,7,13,1,12,32878.68
3120,2025-04-14,9,36,3,16,11918.4
3121,2025-04-15,20,16,6,11,35780.03
3122,2025-04-15,2,17,3,20,57970.4
3123,2025-04-15,19,34,2,1,3882.84
3124,2025-04-15,13,30,5,1,846.52
3125,2025-04-15,18,1,4,20,59896.8
3126,2025-04-15,12,26,2,7,5642.63
3127,2025-04-15,20,4,2,15,47601.15
3128,2025-04-16,16,20,2,4,13009.6
3129,2025-04-16,17,11,5,5,4902.3
3130,2025-04-16,12,8,4,15,11746.65
3131,2025-04-16,6,18,2,2,1397.54
3132,2025-04-16,21,32,5,8,35626.64
3133,2025-04-16,6,7,1,1,745.8
3134,2025-04-16,11,16,3,1,4022.65
3135,2025-04-17,16,5,1,7,26916.96
3136,2025-04-17,22,26,2,6,22062.42
3137,2025-04-17,10,13,1,2,11153.66
3138,2025-04-17,24,25,6,14,78197.0
3139,2025-04-17,24,9,4,18,79046.46
3140,2025-04-17,20,2,5,15,54157.65
3141,2025-04-17,25,15,6,20,20368.6
3142,2025-04-17,9,4,6,16,13830.88
3143,2025-04-17,5,38,2,1,5370.07
3144,2025-04-18,25,24,3,18,16696.8
3145,2025-04-18,21,26,4,11,57043.14
3146,2025-04-18,19,1,4,18,60156.72
3147,2025-04-18,24,12,3,12,62438.52
3148,2025-04-18,2,22,4,1,2716.26
3149,2025-04-18,14,29,6,20,42477.6
3150,2025-04-18,16,35,6,11,45646.15
3151,2025-04-18,19,11,2,15,49127.55
3152,2025-04-19,17,5,6,13,13413.14
3153,2025-04-19,18,14,5,3,8896.41
3154,2025-04-19,6,21,5,8,5794.4
3155,2025-04-19,8,17,2,8,7230.24
3156,2025-04-19,17,3,3,13,15036.19
3157,2025-04-19,25,18,6,11,10856.67
3158,2025-04-19,1,31,3,5,13133.7
3159,2025-04-19,12,5,4,7,6008.52
3160,2025-04-20,2,9,1,13,33322.77
3161,2025-04-20,4,21,1,15,34976.7
3162,2025-04-20,25,25,2,10,10700.2
3163,2025-04-20,21,1,5,17,73309.1
3164,2025-04-20,24,32,2,18,88330.5
3165,2025-04-20,4,37,4,4,9473.08
3166,2025-04-20,21,21,6,7,32930.59
3167,2025-04-20,23,30,5,6,16801.74
3168,2025-04-20,23,15,4,10,22542.9
3169,2025-04-21,23,11,4,18,47334.24
3170,2025-04-21,24,20,1,6,26725.86
3171,2025-04-21,10,39,1,14,89656.56
3172,2025-04-21,23,17,2,1,2251.26
3173,2025-04-21,19,22,6,2,6500.02
3174,2025-04-21,17,6,6,13,14746.03
3175,2025-04-21,3,36,5,2,1747.5
3176,2025-04-21,23,8,5,7,16523.64
3177,2025-04-22,16,12,3,16,62932.64
3178,2025-04-22,14,6,5,9,18454.32
3179,2025-04-22,20,34,6,9,33605.91
3180,2025-04-22,20,8,4,20,64322.2
3181,2025-04-22,22,34,6,20,75555.4
3182,2025-04-22,6,34,6,12,9062.4
3183,2025-04-22,17,31,1,6,6824.34
3184,2025-04-22,5,39,5,1,5705.99
3185,2025-04-23,17,1,1,3,3124.44
3186,2025-04-23,15,13,5,8,26359.76
3187,2025-04-23,10,7,6,18,107610.84
3188,2025-04-23,3,30,1,10,9836.5
3189,2025-04-23,14,19,6,9,18759.33
3190,2025-04-23,7,10,3,20,58079.6
3191,2025-04-23,11,13,5,11,37432.23
3192,2025-04-23,11,35,6,11,36344.0
3193,2025-04-23,2,19,2,7,18929.89
3194,2025-04-24,2,32,6,10,30380.3
3195,2025-04-24,6,21,1,9,5751.72
3196,2025-04-24,21,14,3,4,19695.24
3197,2025-04-24,20,31,3,8,26802.56
3198,2025-04-24,20,6,2,16,57302.24
3199,2025-04-24,18,40,3,8,22172.16
3200,2025-04-24,4,13,4,10,23988.6
3201,2025-04-25,10,27,6,17,100383.98
3202,2025-04-25,2,20,3,16,39796.48
3203,2025-04-25,5,11,5,5,26586.65
3204,2025-04-25,22,5,5,1,4089.9
3205,2025-04-25,22,22,4,17,66382.11
3206,2025-04-25,3,12,3,6,6108.54
3207,2025-04-26,13,18,2,5,3857.05
3208,2025-04-26,11,21,5,20,85786.4
3209,2025-04-26,23,29,2,14,38796.94
3210,2025-04-26,15,3,6,5,20279.65
3211,2025-04-26,22,13,5,12,41556.84
3212,2025-04-26,9,15,4,18,12937.32
3213,2025-04-26,3,38,5,4,3944.12
3214,2025-04-26,20,24,2,16,48155.2
3215,2025-04-27,5,13,5,16,102829.44
3216,2025-04-27,14,9,1,9,18804.69
3217,2025-04-27,24,1,1,10,49020.7
3218,2025-04-27,11,6,1,10,38085.1
3219,2025-04-27,5,20,5,15,93919.95
3220,2025-04-27,23,18,3,18,45495.9
3221,2025-04-27,9,17,2,3,2719.8
3222,2025-04-27,20,25,6,15,52925.85
3223,2025-04-27,23,29,4,19,48109.9
3224,2025-04-28,20,24,5,5,18861.05
3225,2025-04-28,5,14,1,16,95047.04
3226,2025-04-28,19,24,1,16,55414.24
3227,2025-04-28,12,18,6,7,4901.05
3228,2025-04-28,25,3,1,19,15727.25
3229,2025-04-28,20,34,3,14,40560.94
3230,2025-04-28,25,30,5,5,4529.05
3231,2025-04-28,5,26,2,7,39650.17
3232,2025-04-29,20,37,2,1,2991.66
3233,2025-04-29,14,17,2,12,22447.56
3234,2025-04-29,21,30,3,1,4380.54
3235,2025-04-29,10,9,5,12,75160.44
3236,2025-04-29,5,21,2,16,88946.56
3237,2025-04-29,19,27,1,17,72165.17
3238,2025-04-29,5,35,4,12,65803.44
3239,2025-04-29,4,4,2,2,5329.94
3240,2025-04-29,5,11,6,12,69829.56
3241,2025-04-29,10,10,3,2,10428.04
3242,2025-04-29,22,5,6,8,28213.04
3243,2025-04-30,22,21,4,12,42907.32
3244,2025-04-30,2,40,2,8,25005.28
3245,2025-04-30,12,10,5,11,8815.29
3246,2025-04-30,15,6,6,18,57489.12
3247,2025-04-30,22,22,5,14,53260.9
3248,2025-04-30,10,32,5,16,96980.8
3249,2025-04-30,6,24,3,18,13356.54
3250,2025-05-01,10,10,2,19,103401.61
3251,2025-05-01,3,4,3,11,8687.91
3252,2025-05-01,15,5,1,12,41856.36
3253,2025-05-01,5,19,2,15,97942.65
3254,2025-05-01,13,20,2,7,5566.12
3255,2025-05-01,21,28,2,8,43186.64
3256,2025-05-01,3,40,6,18,17558.82
3257,2025-05-02,22,25,1,15,63681.3
3258,2025-05-02,22,4,1,4,17052.16
3259,2025-05-02,6,36,5,16,11044.16
3260,2025-05-02,8,2,4,19,21328.45
3261,2025-05-02,15,26,5,10,38532.5
3262,2025-05-02,4,10,2,19,45034.56
3263,2025-05-02,2,20,6,2,6042.98
3264,2025-05-02,12,21,6,7,4664.59
3265,2025-05-02,8,4,3,13,13222.95
3266,2025-05-03,22,5,1,8,30066.08
3267,2025-05-03,3,15,6,18,17892.0
3268,2025-05-03,14,22,4,19,39719.12
3269,2025-05-03,8,18,5,1,1010.59
3270,2025-05-03,18,17,3,10,25179.1
3271,2025-05-03,14,17,4,2,4203.36
3272,2025-05-03,23,28,3,14,34776.0
3273,2025-05-03,3,34,1,10,7921.8
3274,2025-05-03,24,16,3,18,80160.48
3275,2025-05-03,14,24,1,3,6311.49
3276,2025-05-04,7,29,1,18,54570.42
3277,2025-05-04,20,31,2,20,62680.2
3278,2025-05-04,7,26,4,13,39694.98
3279,2025-05-04,19,33,3,19,69585.03
3280,2025-05-04,3,28,3,7,7123.97
3281,2025-05-04,6,21,4,3,1951.23
3282,2025-05-04,13,18,3,4,2869.2
3283,2025-05-04,7,31,4,3,9949.74
3284,2025-05-04,14,9,4,9,18346.14
3285,2025-05-04,19,39,2,7,23143.12
3286,2025-05-04,19,31,3,17,72487.32
3287,2025-05-05,1,23,4,1,2334.18
3288,2025-05-05,17,11,4,17,20643.44
3289,2025-05-05,20,6,6,1,2904.33
3290,2025-05-05,11,26,4,2,7330.78
3291,2025-05-05,24,1,2,6,28302.24
3292,2025-05-05,23,9,3,12,32693.04
3293,2025-05-05,13,8,3,18,12638.34
3294,2025-05-05,21,22,6,19,91083.72
3295,2025-05-05,11,33,2,10,33764.5
3296,2025-05-05,1,9,5,17,35773.95
3297,2025-05-05,9,15,3,6,4251.54
3298,2025-05-06,7,1,3,17,49378.37
3299,2025-05-06,20,17,3,8,29902.72
3300,2025-05-06,2,13,4,11,32257.72
3301,2025-05-06,3,37,1,5,4017.75
3302,2025-05-06,7,34,4,4,10572.68
3303,2025-05-06,16,10,4,14,54877.48
3304,2025-05-06,1,11,2,19,39257.99
3305,2025-05-06,23,9,4,11,27404.19
3306,2025-05-07,2,29,6,8,22400.64
3307,2025-05-07,21,10,6,4,20947.04
3308,2025-05-07,8,27,2,3,2645.61
3309,2025-05-07,20,29,1,17,53645.03
3310,2025-05-07,5,24,4,15,87550.95
3311,2025-05-08,25,36,6,16,14748.32
3312,2025-05-08,25,11,4,7,6485.22
3313,2025-05-08,2,13,1,15,38102.7
3314,2025-05-08,20,33,5,20,67000.4
3315,2025-05-08,6,18,3,12,7282.56
3316,2025-05-08,13,3,5,19,12618.47
3317,2025-05-08,17,26,1,20,19071.8
3318,2025-05-08,4,1,1,19,53796.98
3319,2025-05-08,13,27,1,14,9051.84
3320,2025-05-09,13,8,4,9,7122.78
3321,2025-05-09,24,23,1,18,99547.56
3322,2025-05-09,1,34,4,12,26512.68
3323,2025-05-09,14,39,1,19,39645.21
3324,2025-05-09,3,1,2,8,6198.32
3325,2025-05-09,11,4,5,5,16842.85
3326,2025-05-09,18,15,2,13,38711.92
3327,2025-05-09,22,13,4,13,50055.2
3328,2025-05-10,1,15,3,13,28818.92
3329,2025-05-10,10,5,2,13,75589.28
3330,2025-05-10,3,25,5,12,9801.6
3331,2025-05-10,7,19,4,15,42264.15
3332,2025-05-10,18,26,6,13,30222.53
3333,2025-05-10,19,9,4,9,37500.84
3334,2025-05-10,22,12,1,2,7910.92
3335,2025-05-10,9,12,5,14,11397.12
3336,2025-05-10,25,23,4,15,12566.7
3337,2025-05-10,15,22,6,17,68314.84
3338,2025-05-10,8,25,1,13,14238.25
3339,2025-05-11,6,17,3,16,10248.8
3340,2025-05-11,22,34,2,8,27222.16
3341,2025-05-11,5,20,3,6,30271.2
3342,2025-05-11,12,39,6,8,5276.16
3343,2025-05-11,17,38,2,19,19883.69
3344,2025-05-11,23,15,2,18,51297.66
3345,2025-05-11,12,25,2,20,15724.4
3346,2025-05-11,23,21,4,7,16051.42
3347,2025-05-11,24,15,6,16,70155.04
3348,2025-05-11,24,18,6,2,8793.88
3349,2025-05-12,1,8,6,10,21746.3
3350,2025-05-12,18,17,2,19,44295.65
3351,2025-05-12,23,37,4,1,2375.63
3352,2025-05-12,17,35,1,13,14197.43
3353,2025-05-12,23,17,1,12,31820.4
3354,2025-05-12,17,27,4,7,6657.63
3355,2025-05-12,7,30,3,3,9929.34
3356,2025-05-13,8,19,6,12,13213.44
3357,2025-05-13,5,40,4,15,76408.95
3358,2025-05-13,3,26,2,6,5483.34
3359,2025-05-13,25,29,3,3,2510.91
3360,2025-05-13,3,36,5,6,4929.42
3361,2025-05-14,21,15,4,5,23725.65
3362,2025-05-14,2,24,1,7,18463.13
3363,2025-05-14,2,21,4,4,9566.36
3364,2025-05-14,25,6,3,16,15129.92
3365,2025-05-14,5,16,4,10,61851.6
3366,2025-05-14,12,21,3,14,11308.64
3367,2025-05-14,15,28,6,5,20669.15
3368,2025-05-14,21,40,2,6,28982.58
3369,2025-05-14,18,7,3,4,10664.16
3370,2025-05-15,6,35,2,8,5773.68
3371,2025-05-15,4,35,4,15,39991.65
3372,2025-05-15,21,9,6,10,53205.8
3373,2025-05-15,23,13,3,15,39347.4
